,YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
773,1990,2,40.78,-77.8,1
774,1990,5,39.5,-89.77,2
775,1990,5,38.1,-88.62,2
776,1990,5,40.1,-88.2,1
777,1990,5,35.23,-75.63,1
778,1990,6,40.73,-92.88,0
779,1990,6,42.67,-95.35,1
780,1990,6,40.93,-92.68,0
781,1990,5,38.97,-89.65,1
782,1990,5,38.97,-89.62,1
783,1990,5,39.07,-89.62,2
784,1990,8,39.78,-86.15,0
785,1990,8,38.02,-87.43,0
786,1990,6,36.82,-95.78,0
787,1990,6,36.83,-95.48,1
788,1990,6,36.78,-95.32,1
789,1990,5,40.15,-76.63,0
790,1990,6,39.82,-76.9,2
791,1990,5,40.17,-76.85,1
792,1990,9,41.57,-81.22,0
793,1990,5,38.88,-83.22,1
794,1990,7,27.72,-82.4,0
795,1990,7,27.9,-81.98,0
796,1990,7,28.55,-82.38,0
797,1990,6,42.42,-91.58,2
798,1990,8,43.47,-95.27,2
799,1990,8,41.43,-92.17,0
800,1990,8,41.53,-90.52,1
801,1990,6,42.4,-91.68,2
802,1990,5,38.17,-88.3,1
803,1990,3,42.02,-96.57,1
804,1990,2,34.32,-80.53,0
805,1990,5,36.12,-97.15,3
806,1990,2,34.83,-82.6,1
807,1990,2,34.85,-82.4,0
808,1990,2,32.07,-84.23,1
809,1990,7,41.02,-80.1,0
810,1990,8,41.4,-77.0,1
811,1990,8,43.15,-94.92,0
812,1990,8,41.88,-95.32,1
813,1990,6,40.85,-82.52,0
814,1990,2,34.73,-82.9,1
815,1990,2,34.75,-82.88,1
816,1990,5,42.28,-103.12,0
817,1990,5,35.95,-96.25,1
818,1990,5,35.9,-95.93,0
819,1990,5,36.43,-95.55,2
820,1990,5,36.43,-95.42,2
821,1990,6,40.63,-92.08,0
822,1990,6,34.02,-93.85,0
823,1990,6,34.32,-93.72,0
824,1990,5,42.78,-104.0,0
825,1990,5,41.08,-100.87,0
826,1990,5,41.68,-103.1,0
827,1990,5,41.07,-101.13,1
828,1990,5,42.47,-102.45,0
829,1990,5,41.03,-100.93,2
830,1990,5,42.9,-102.45,0
831,1990,5,40.18,-100.38,1
832,1990,5,40.12,-100.52,1
833,1990,5,40.23,-100.0,1
834,1990,5,41.17,-101.32,1
835,1990,5,40.05,-100.4,0
836,1990,5,42.25,-102.97,0
837,1990,6,40.63,-101.63,2
838,1990,6,41.27,-99.83,3
839,1990,6,40.8,-101.72,1
840,1990,6,41.82,-99.45,0
841,1990,6,40.15,-101.23,1
842,1990,6,40.4,-99.12,1
843,1990,7,36.75,-100.72,0
844,1990,5,42.25,-103.17,0
845,1990,5,42.2,-103.07,0
846,1990,7,27.57,-82.58,0
847,1990,7,28.25,-82.72,0
848,1990,6,38.52,-87.25,4
849,1990,6,38.47,-87.48,4
850,1990,6,40.12,-85.98,0
851,1990,6,38.85,-86.28,4
852,1990,6,38.47,-87.43,4
853,1990,6,38.57,-86.92,4
854,1990,6,44.7,-92.55,1
855,1990,6,44.97,-90.12,1
856,1990,10,41.7,-71.45,1
857,1990,3,38.9,-96.57,2
858,1990,7,41.07,-104.72,0
859,1990,9,42.6,-104.45,0
860,1990,7,42.13,-109.22,0
861,1990,8,41.33,-105.55,0
862,1990,8,42.1,-109.78,0
863,1990,7,36.78,-78.47,0
864,1990,5,41.43,-104.42,2
865,1990,5,41.5,-104.35,1
866,1990,6,26.25,-80.27,0
867,1990,5,43.72,-105.6,1
868,1990,5,41.42,-104.17,1
869,1990,5,43.83,-105.3,0
870,1990,5,41.23,-104.37,0
871,1990,5,41.17,-104.33,0
872,1990,5,41.25,-104.07,0
873,1990,5,41.12,-104.07,0
874,1990,5,43.72,-105.93,0
875,1990,5,41.2,-104.25,0
876,1990,6,38.53,-87.18,4
877,1990,12,46.67,-123.78,0
878,1990,7,41.08,-104.82,0
879,1990,4,28.55,-82.45,0
880,1990,5,26.63,-81.85,0
881,1990,5,26.6,-81.97,0
882,1990,5,26.6,-81.97,0
883,1990,5,25.77,-80.38,0
884,1990,5,26.43,-81.47,0
885,1990,5,26.13,-80.23,0
886,1990,6,26.63,-81.85,0
887,1990,6,26.63,-81.85,0
888,1990,6,29.72,-81.52,0
889,1990,6,27.07,-81.35,0
890,1990,7,46.33,-99.35,1
891,1990,5,41.42,-104.97,1
892,1990,5,41.63,-104.82,1
893,1990,5,41.77,-104.58,1
894,1990,5,42.18,-104.57,0
895,1990,5,43.23,-105.33,0
896,1990,5,42.93,-104.38,0
897,1990,5,42.18,-104.57,0
898,1990,5,41.13,-104.88,0
899,1990,5,41.08,-104.18,0
900,1990,5,42.12,-105.05,0
901,1990,10,37.62,-77.1,3
902,1990,10,36.62,-78.92,1
903,1990,5,41.47,-104.82,1
904,1990,6,42.77,-88.55,1
905,1990,6,43.78,-88.45,2
906,1990,3,35.73,-96.22,2
907,1990,9,43.32,-85.63,1
908,1990,9,44.42,-92.0,1
909,1990,9,44.23,-91.53,1
910,1990,9,45.5,-91.88,2
911,1990,9,45.53,-92.0,1
912,1990,7,43.13,-75.58,2
913,1990,10,38.97,-77.38,0
914,1990,7,42.95,-83.75,0
915,1990,9,45.6,-91.77,1
916,1990,6,38.97,-87.62,0
917,1990,6,42.95,-96.77,1
918,1990,6,39.08,-85.42,2
919,1990,4,35.75,-100.2,0
920,1990,2,36.78,-76.4,0
921,1990,7,30.68,-92.3,1
922,1990,3,40.42,-109.5,0
923,1990,4,41.28,-112.05,0
924,1990,7,40.27,-110.0,0
925,1990,6,38.4,-85.5,3
926,1990,8,40.73,-112.1,0
927,1990,7,36.75,-78.13,0
928,1990,7,38.92,-77.92,0
929,1990,5,44.1,-105.07,0
930,1990,7,37.63,-79.22,0
931,1990,9,38.45,-81.45,0
932,1990,9,39.52,-80.08,1
933,1990,11,35.23,-75.63,2
934,1990,9,45.43,-91.65,2
935,1990,12,33.75,-89.95,3
936,1990,3,40.88,-98.47,3
937,1990,3,40.3,-98.27,4
938,1990,3,41.03,-98.33,3
939,1990,3,40.35,-98.18,4
940,1990,3,41.1,-98.23,3
941,1990,3,41.25,-98.27,2
942,1990,3,41.65,-97.83,1
943,1990,3,41.28,-98.33,2
944,1990,3,41.35,-97.95,1
945,1990,3,40.63,-97.83,4
946,1990,3,41.75,-97.77,1
947,1990,3,40.72,-97.7,4
948,1990,3,41.98,-97.57,1
949,1990,3,40.32,-97.67,3
950,1990,3,40.02,-97.62,3
951,1990,3,41.03,-97.37,4
952,1990,3,40.35,-97.62,3
953,1990,3,41.03,-97.33,4
954,1990,3,41.43,-97.03,4
955,1990,5,33.17,-93.42,2
956,1990,6,37.63,-80.47,2
957,1990,3,32.87,-95.93,2
958,1990,5,31.52,-97.2,1
959,1990,4,31.95,-97.92,1
960,1990,6,40.42,-89.07,1
961,1990,6,37.72,-89.47,1
962,1990,6,40.55,-91.38,1
963,1990,6,42.95,-96.82,1
964,1990,6,25.8,-80.28,0
965,1990,6,28.4,-80.62,1
966,1990,5,33.78,-84.55,0
967,1990,5,44.22,-103.02,0
968,1990,6,45.38,-101.38,0
969,1990,6,45.45,-98.48,0
970,1990,5,28.45,-96.45,0
971,1990,6,40.72,-89.32,0
972,1990,5,33.57,-98.2,1
973,1990,5,33.65,-98.27,1
974,1990,6,40.23,-90.97,0
975,1990,4,31.78,-93.98,1
976,1990,5,31.97,-97.57,2
977,1990,6,31.25,-101.45,0
978,1990,4,31.9,-99.87,0
979,1990,6,39.72,-87.58,2
980,1990,6,38.65,-88.3,4
981,1990,6,38.95,-88.27,4
982,1990,6,39.0,-87.98,1
983,1990,6,38.25,-88.47,4
984,1990,6,39.0,-87.97,1
985,1990,6,38.25,-88.42,4
986,1990,6,38.77,-87.67,2
987,1990,6,38.32,-88.15,4
988,1990,6,38.38,-87.98,4
989,1990,6,40.57,-89.63,0
990,1990,6,39.83,-89.65,1
991,1990,6,38.57,-88.47,4
992,1990,6,39.7,-87.72,2
993,1990,6,42.5,-93.12,0
994,1990,8,45.45,-99.5,0
995,1990,4,33.95,-98.7,1
996,1990,6,42.33,-92.77,1
997,1990,6,42.0,-92.1,0
998,1990,6,42.67,-93.9,0
999,1990,6,42.73,-93.82,1
1000,1990,7,42.0,-91.4,0
1001,1990,7,42.27,-93.6,0
1002,1990,6,37.08,-84.25,1
1003,1990,6,37.1,-83.75,0
1004,1990,6,37.03,-83.37,0
1005,1990,12,33.02,-91.67,2
1006,1990,6,32.73,-102.08,0
1007,1990,6,37.68,-80.5,2
1008,1990,3,31.97,-97.13,2
1009,1990,1,31.22,-94.95,3
1010,1990,1,31.27,-94.9,3
1011,1990,5,32.47,-94.43,2
1012,1990,5,32.48,-94.08,2
1013,1990,5,32.75,-94.18,2
1014,1990,5,32.25,-94.97,2
1015,1990,4,30.9,-102.83,2
1016,1990,9,29.4,-98.83,0
1017,1990,9,31.9,-102.62,0
1018,1990,9,34.17,-101.43,0
1019,1990,1,31.15,-94.1,0
1020,1990,4,32.45,-99.73,2
1021,1990,4,32.58,-99.9,2
1022,1990,4,32.75,-98.05,1
1023,1990,2,31.55,-97.15,1
1024,1990,5,32.98,-94.25,2
1025,1990,8,42.3,-89.35,1
1026,1990,8,41.68,-88.35,5
1027,1990,5,33.37,-95.1,1
1028,1990,5,33.17,-95.12,1
1029,1990,4,32.83,-97.98,2
1030,1990,4,32.82,-97.97,2
1031,1990,4,32.23,-99.2,1
1032,1990,6,42.8,-94.53,2
1033,1990,6,42.57,-94.53,2
1034,1990,6,42.27,-93.93,1
1035,1990,4,32.85,-97.8,1
1036,1990,5,37.65,-76.45,1
1037,1990,7,30.02,-82.33,0
1038,1990,5,33.2,-97.65,1
1039,1990,5,32.25,-95.35,1
1040,1990,6,40.75,-92.98,0
1041,1990,3,31.07,-97.5,3
1042,1990,2,33.6,-85.2,1
1043,1990,3,40.2,-90.95,2
1044,1990,3,40.2,-90.9,2
1045,1990,6,40.68,-95.58,0
1046,1990,6,39.07,-87.73,1
1047,1990,6,41.02,-87.93,2
1048,1990,6,41.0,-87.92,2
1049,1990,6,40.77,-89.48,1
1050,1990,4,37.0,-79.37,0
1051,1990,5,32.3,-95.35,1
1052,1990,5,32.9,-94.48,2
1053,1990,5,33.42,-99.97,1
1054,1990,5,32.77,-99.68,1
1055,1990,5,32.6,-99.77,1
1056,1990,5,33.27,-94.42,1
1057,1990,5,33.13,-94.75,2
1058,1990,5,33.33,-94.35,2
1059,1990,5,33.27,-94.38,2
1060,1990,6,37.93,-82.87,1
1061,1990,6,38.58,-85.42,3
1062,1990,6,36.75,-87.02,1
1063,1990,6,39.0,-84.72,1
1064,1990,6,38.43,-85.3,3
1065,1990,6,38.43,-85.05,1
1066,1990,6,38.23,-85.23,2
1067,1990,6,37.72,-87.48,0
1068,1990,6,37.83,-86.58,0
1069,1990,6,37.85,-86.67,0
1070,1990,5,33.35,-94.15,1
1071,1990,5,33.42,-94.08,2
1072,1990,4,31.67,-101.58,0
1073,1990,4,34.53,-101.23,0
1074,1990,4,34.55,-101.2,0
1075,1990,4,35.17,-100.6,0
1076,1990,5,33.07,-92.68,0
1077,1990,5,34.95,-92.25,0
1078,1990,5,34.18,-93.73,0
1079,1990,5,33.9,-93.77,0
1080,1990,4,37.35,-77.45,2
1081,1990,4,36.72,-77.78,1
1082,1990,4,36.72,-81.97,0
1083,1990,5,38.1,-79.33,2
1084,1990,5,37.32,-77.82,3
1085,1990,1,31.67,-84.17,0
1086,1990,4,32.7,-100.53,0
1087,1990,4,32.6,-100.4,0
1088,1990,4,32.27,-100.25,0
1089,1990,4,33.65,-97.47,1
1090,1990,4,42.53,-114.25,0
1091,1990,6,42.73,-114.48,2
1092,1990,6,42.77,-114.82,1
1093,1990,8,42.57,-112.87,0
1094,1990,8,42.87,-112.45,0
1095,1990,8,42.78,-112.83,2
1096,1990,4,32.73,-97.85,2
1097,1990,4,32.78,-97.83,4
1098,1990,4,32.92,-97.7,1
1099,1990,4,33.07,-97.72,2
1100,1990,5,36.0,-100.25,1
1101,1990,5,35.22,-100.5,0
1102,1990,5,35.33,-100.5,0
1103,1990,5,37.75,-84.77,1
1104,1990,5,37.75,-84.3,2
1105,1990,5,37.87,-83.98,0
1106,1990,5,38.15,-83.55,1
1107,1990,6,37.85,-83.52,1
1108,1990,6,37.87,-83.35,1
1109,1990,8,33.33,-102.83,0
1110,1990,8,32.88,-102.85,0
1111,1990,1,32.92,-96.63,2
1112,1990,7,29.98,-99.13,0
1113,1990,7,35.6,-101.38,0
1114,1990,7,35.37,-101.38,0
1115,1990,7,35.2,-101.37,0
1116,1990,7,44.33,-116.97,1
1117,1990,5,31.65,-97.13,2
1118,1990,4,32.75,-100.45,0
1119,1990,4,35.9,-100.05,1
1120,1990,4,36.07,-100.15,1
1121,1990,4,35.13,-100.55,0
1122,1990,4,35.22,-100.45,1
1123,1990,4,35.22,-100.28,1
1124,1990,5,30.42,-97.68,0
1125,1990,9,37.47,-88.17,1
1126,1990,10,40.78,-87.73,1
1127,1990,10,37.9,-88.62,1
1128,1990,10,37.92,-88.62,1
1129,1990,10,37.58,-88.43,2
1130,1990,6,40.57,-90.12,2
1131,1990,6,40.4,-89.63,1
1132,1990,8,41.63,-88.25,5
1133,1990,4,30.67,-96.4,0
1134,1990,8,28.02,-81.72,0
1135,1990,4,32.55,-100.6,0
1136,1990,6,28.03,-81.95,0
1137,1990,5,31.38,-94.42,1
1138,1990,5,31.4,-94.25,1
1139,1990,4,33.17,-97.65,1
1140,1990,4,33.25,-97.62,2
1141,1990,4,32.08,-98.47,2
1142,1990,4,32.1,-98.45,2
1143,1990,5,32.88,-99.88,3
1144,1990,7,43.37,-116.53,0
1145,1990,7,31.75,-99.95,1
1146,1990,5,36.17,-101.05,3
1147,1990,5,36.15,-101.2,0
1148,1990,5,36.17,-101.3,2
1149,1990,5,32.77,-101.95,1
1150,1990,5,36.18,-101.05,0
1151,1990,5,36.2,-101.23,0
1152,1990,5,36.08,-100.97,2
1153,1990,5,36.03,-100.38,0
1154,1990,5,36.0,-100.5,0
1155,1990,5,33.68,-100.4,1
1156,1990,3,41.72,-91.57,1
1157,1990,3,41.77,-91.18,0
1158,1990,6,42.63,-93.17,3
1159,1990,1,33.33,-82.18,2
1160,1990,5,35.37,-92.57,0
1161,1990,4,31.95,-95.97,1
1162,1990,6,42.55,-93.05,3
1163,1990,4,32.75,-97.35,2
1164,1990,5,31.62,-94.65,1
1165,1990,6,43.22,-100.67,1
1166,1990,6,43.12,-100.67,0
1167,1990,6,43.13,-100.68,0
1168,1990,6,27.77,-82.67,0
1169,1990,6,27.78,-82.0,0
1170,1990,6,25.77,-80.3,0
1171,1990,6,26.27,-80.2,0
1172,1990,6,28.02,-82.12,0
1173,1990,4,31.67,-96.7,2
1174,1990,4,31.53,-96.42,1
1175,1990,4,31.23,-96.27,1
1176,1990,7,27.48,-82.57,0
1177,1990,3,41.52,-90.47,0
1178,1990,8,43.35,-92.3,1
1179,1990,4,31.53,-97.68,0
1180,1990,4,32.28,-83.73,1
1181,1990,6,39.48,-88.88,2
1182,1990,6,39.65,-88.35,0
1183,1990,6,39.32,-88.0,1
1184,1990,5,34.23,-102.52,0
1185,1990,5,34.07,-102.43,2
1186,1990,4,32.5,-98.17,1
1187,1990,4,32.55,-98.15,1
1188,1990,4,32.67,-97.9,1
1189,1990,4,31.92,-96.8,2
1190,1990,4,32.02,-97.5,2
1191,1990,4,31.77,-96.67,1
1192,1990,4,31.6,-96.5,3
1193,1990,3,40.65,-92.37,1
1194,1990,3,33.0,-98.97,0
1195,1990,6,31.4,-102.5,1
1196,1990,6,31.08,-102.38,0
1197,1990,6,31.38,-102.35,1
1198,1990,6,31.08,-102.35,4
1199,1990,6,30.88,-102.23,1
1200,1990,2,30.47,-104.2,0
1201,1990,7,42.23,-93.07,0
1202,1990,7,40.87,-93.47,0
1203,1990,7,42.62,-94.0,0
1204,1990,7,40.82,-94.13,2
1205,1990,7,40.97,-95.37,0
1206,1990,8,43.13,-93.38,1
1207,1990,8,43.27,-93.82,2
1208,1990,4,32.22,-98.67,1
1209,1990,4,33.13,-95.7,0
1210,1990,4,33.27,-98.6,1
1211,1990,5,32.93,-100.02,2
1212,1990,5,32.88,-100.0,2
1213,1990,5,32.85,-99.9,1
1214,1990,5,32.83,-100.0,2
1215,1990,4,39.05,-87.58,0
1216,1990,2,26.93,-82.05,0
1217,1990,4,31.98,-98.38,1
1218,1990,4,32.0,-98.37,1
1219,1990,6,41.52,-93.22,0
1220,1990,6,41.63,-93.72,0
1221,1990,6,41.52,-93.17,0
1222,1990,6,40.92,-92.52,2
1223,1990,5,39.5,-85.07,0
1224,1990,6,35.58,-100.97,1
1225,1990,6,35.53,-100.87,0
1226,1990,6,35.35,-101.38,0
1227,1990,6,35.23,-101.38,0
1228,1990,6,35.23,-101.38,0
1229,1990,6,35.28,-101.3,2
1230,1990,6,35.35,-101.47,0
1231,1990,6,35.22,-101.55,0
1232,1990,6,35.22,-100.25,1
1233,1990,6,35.52,-101.38,0
1234,1990,6,35.47,-101.03,0
1235,1990,6,35.45,-100.25,2
1236,1990,6,35.85,-100.72,0
1237,1990,5,33.23,-100.23,0
1238,1990,4,32.6,-94.03,2
1239,1990,4,32.47,-94.08,2
1240,1990,4,31.15,-94.5,1
1241,1990,4,31.25,-94.32,1
1242,1990,6,26.63,-81.85,0
1243,1990,6,26.17,-81.77,0
1244,1990,6,27.52,-82.53,0
1245,1990,7,27.1,-82.45,0
1246,1990,2,31.7,-94.83,2
1247,1990,2,31.72,-94.62,2
1248,1990,5,33.65,-95.53,2
1249,1990,5,38.15,-81.22,2
1250,1990,5,32.25,-94.92,2
1251,1990,5,32.3,-94.17,2
1252,1990,5,32.15,-94.33,2
1253,1990,5,32.28,-94.53,2
1254,1990,5,32.75,-94.18,2
1255,1990,5,32.77,-94.07,2
1256,1990,5,36.07,-100.97,1
1257,1990,5,36.07,-100.8,0
1258,1990,6,45.62,-100.55,0
1259,1990,6,44.35,-98.38,0
1260,1990,6,42.03,-90.68,1
1261,1990,6,45.4,-98.1,0
1262,1990,2,30.6,-87.05,1
1263,1990,5,32.03,-94.27,1
1264,1991,6,40.33,-104.85,0
1265,1991,6,40.43,-104.65,0
1266,1991,6,40.47,-104.88,0
1267,1991,6,40.38,-104.68,0
1268,1991,6,40.52,-103.57,0
1269,1991,6,40.35,-103.35,0
1270,1991,6,40.33,-103.18,0
1271,1991,6,39.03,-104.2,0
1272,1991,6,39.1,-104.22,0
1273,1991,6,39.1,-104.22,0
1274,1991,6,38.9,-104.12,0
1275,1991,6,40.42,-104.95,0
1276,1991,5,45.57,-94.15,0
1277,1991,4,37.18,-97.83,0
1278,1991,6,41.15,-73.83,0
1279,1991,7,46.47,-94.33,3
1280,1991,4,37.58,-97.33,0
1281,1991,5,38.42,-98.5,0
1282,1991,6,25.97,-81.73,0
1283,1991,6,40.2,-98.98,0
1284,1991,5,40.2,-88.57,0
1285,1991,8,43.1,-83.95,0
1286,1991,8,30.25,-81.37,0
1287,1991,4,33.63,-95.27,2
1288,1991,3,38.22,-97.78,1
1289,1991,3,37.48,-97.95,0
1290,1991,3,38.47,-97.38,0
1291,1991,3,37.47,-97.78,0
1292,1991,3,37.0,-97.38,3
1293,1991,3,37.08,-97.15,3
1294,1991,3,37.25,-96.75,3
1295,1991,3,37.97,-98.05,4
1296,1991,3,38.17,-97.02,0
1297,1991,3,37.82,-95.45,2
1298,1991,3,37.87,-97.78,0
1299,1991,3,37.8,-98.5,3
1300,1991,3,37.8,-98.48,3
1301,1991,5,38.68,-101.73,0
1302,1991,3,37.78,-98.6,1
1303,1991,4,37.27,-95.55,2
1304,1991,6,42.1,-103.1,1
1305,1991,6,40.7,-97.97,1
1306,1991,7,42.27,-102.88,0
1307,1991,6,42.05,-101.15,0
1308,1991,6,41.28,-101.85,1
1309,1991,6,41.75,-100.97,0
1310,1991,6,41.15,-103.2,0
1311,1991,6,41.57,-101.77,1
1312,1991,5,37.83,-96.83,0
1313,1991,5,37.92,-96.78,0
1314,1991,5,32.3,-104.1,0
1315,1991,5,32.3,-104.22,2
1316,1991,4,33.07,-106.02,1
1317,1991,5,35.08,-106.57,0
1318,1991,5,35.25,-106.68,0
1319,1991,5,45.15,-102.2,1
1320,1991,4,44.07,-94.15,1
1321,1991,4,44.13,-94.18,1
1322,1991,5,43.3,-103.9,0
1323,1991,5,44.15,-103.1,0
1324,1991,5,29.8,-93.33,0
1325,1991,5,30.22,-92.67,0
1326,1991,5,30.23,-92.05,0
1327,1991,6,48.2,-96.85,1
1328,1991,6,48.2,-96.77,1
1329,1991,5,44.12,-103.22,1
1330,1991,5,44.18,-103.22,2
1331,1991,5,44.2,-103.22,3
1332,1991,5,31.63,-91.57,1
1333,1991,6,30.23,-93.2,0
1334,1991,5,29.9,-90.82,1
1335,1991,5,30.32,-93.63,0
1336,1991,6,42.42,-84.37,1
1337,1991,9,40.67,-77.82,2
1338,1991,9,41.78,-75.53,2
1339,1991,9,41.78,-75.47,2
1340,1991,6,34.57,-105.55,0
1341,1991,3,41.65,-84.83,3
1342,1991,6,40.05,-82.88,0
1343,1991,5,41.13,-98.8,0
1344,1991,5,41.12,-98.18,0
1345,1991,7,42.63,-83.6,2
1346,1991,6,48.67,-95.73,0
1347,1991,6,48.78,-95.72,0
1348,1991,6,34.72,-76.85,0
1349,1991,5,43.73,-97.82,0
1350,1991,5,43.32,-98.95,0
1351,1991,5,43.5,-98.43,0
1352,1991,5,43.6,-97.95,0
1353,1991,6,41.25,-83.23,0
1354,1991,11,33.23,-88.58,1
1355,1991,5,42.78,-72.48,0
1356,1991,5,38.95,-98.77,0
1357,1991,5,37.93,-100.15,3
1358,1991,5,38.93,-99.15,0
1359,1991,5,35.77,-96.15,1
1360,1991,5,35.95,-96.0,0
1361,1991,5,35.83,-96.07,1
1362,1991,4,35.7,-95.78,0
1363,1991,4,36.95,-99.32,1
1364,1991,5,32.17,-104.27,0
1365,1991,4,34.52,-97.98,0
1366,1991,4,36.87,-99.28,2
1367,1991,5,39.3,-101.72,0
1368,1991,10,36.27,-94.58,1
1369,1991,4,36.65,-97.82,3
1370,1991,7,32.23,-104.07,0
1371,1991,5,37.0,-101.9,0
1372,1991,3,34.18,-78.85,0
1373,1991,5,38.35,-101.35,0
1374,1991,5,37.83,-100.87,0
1375,1991,5,37.83,-100.87,0
1376,1991,5,38.48,-101.1,0
1377,1991,5,37.97,-100.8,0
1378,1991,5,37.97,-100.8,0
1379,1991,5,39.13,-101.45,0
1380,1991,5,38.48,-100.47,1
1381,1991,3,34.37,-79.98,0
1382,1991,10,36.02,-94.62,1
1383,1991,10,36.2,-94.63,0
1384,1991,2,34.78,-82.65,1
1385,1991,3,33.37,-81.7,2
1386,1991,6,45.22,-94.7,0
1387,1991,4,36.23,-98.18,2
1388,1991,4,36.3,-98.1,0
1389,1991,4,35.65,-98.27,0
1390,1991,4,36.48,-97.88,0
1391,1991,4,36.52,-97.92,3
1392,1991,4,35.85,-98.05,0
1393,1991,5,36.05,-95.82,0
1394,1991,5,36.2,-95.72,2
1395,1991,5,36.3,-95.6,0
1396,1991,4,45.5,-122.43,0
1397,1991,5,45.78,-118.63,0
1398,1991,5,40.48,-92.17,0
1399,1991,4,36.58,-97.9,3
1400,1991,6,41.98,-97.58,0
1401,1991,6,41.9,-97.55,2
1402,1991,6,42.08,-97.35,0
1403,1991,6,41.9,-97.23,1
1404,1991,6,41.78,-97.22,1
1405,1991,6,41.72,-97.0,0
1406,1991,6,41.8,-97.0,1
1407,1991,4,35.77,-97.93,0
1408,1991,4,36.02,-97.8,1
1409,1991,4,42.63,-77.62,1
1410,1991,4,43.0,-76.53,1
1411,1991,5,42.65,-78.88,0
1412,1991,5,42.65,-78.4,1
1413,1991,5,39.87,-101.6,0
1414,1991,7,35.97,-98.12,0
1415,1991,3,39.12,-93.18,0
1416,1991,3,39.42,-91.05,0
1417,1991,6,40.05,-101.7,0
1418,1991,3,33.32,-81.63,2
1419,1991,3,33.32,-81.62,2
1420,1991,4,36.45,-95.72,4
1421,1991,4,36.53,-95.43,1
1422,1991,6,36.15,-89.38,0
1423,1991,5,40.08,-76.67,2
1424,1991,10,35.12,-95.15,0
1425,1991,10,36.37,-95.83,0
1426,1991,4,34.17,-81.92,0
1427,1991,5,32.17,-104.27,0
1428,1991,5,45.7,-87.78,2
1429,1991,5,45.48,-87.73,3
1430,1991,7,41.12,-80.82,0
1431,1991,7,41.03,-80.53,0
1432,1991,4,36.67,-96.53,1
1433,1991,4,36.2,-96.28,4
1434,1991,4,40.1,-79.6,1
1435,1991,4,40.33,-78.92,1
1436,1991,4,39.95,-79.88,1
1437,1991,4,40.28,-78.85,1
1438,1991,3,36.53,-91.98,1
1439,1991,5,43.22,-98.03,1
1440,1991,5,43.4,-97.98,0
1441,1991,5,43.4,-98.05,0
1442,1991,5,43.35,-97.43,1
1443,1991,5,48.6,-104.78,0
1444,1991,5,48.13,-104.9,0
1445,1991,5,48.55,-105.2,0
1446,1991,6,39.22,-101.9,0
1447,1991,6,39.28,-101.8,0
1448,1991,6,40.77,-101.83,1
1449,1991,6,40.37,-99.28,0
1450,1991,6,40.33,-98.45,1
1451,1991,6,40.42,-98.15,0
1452,1991,6,40.3,-98.3,0
1453,1991,6,40.52,-97.85,0
1454,1991,3,36.45,-76.33,0
1455,1991,5,35.13,-97.67,1
1456,1991,5,35.33,-97.5,1
1457,1991,6,46.83,-98.6,0
1458,1991,5,34.58,-97.4,0
1459,1991,5,38.77,-101.58,0
1460,1991,5,37.98,-100.87,0
1461,1991,5,37.97,-100.95,0
1462,1991,5,37.92,-100.93,0
1463,1991,5,37.92,-100.93,0
1464,1991,5,37.92,-100.93,0
1465,1991,5,37.92,-100.93,0
1466,1991,5,46.77,-98.7,0
1467,1991,5,46.18,-97.98,1
1468,1991,4,36.4,-97.77,3
1469,1991,4,36.43,-97.6,0
1470,1991,4,36.43,-97.55,4
1471,1991,4,36.45,-97.43,4
1472,1991,5,37.92,-100.93,0
1473,1991,4,31.7,-91.83,1
1474,1991,4,36.57,-96.9,4
1475,1991,4,36.03,-96.83,2
1476,1991,4,36.17,-96.52,4
1477,1991,7,47.72,-98.23,0
1478,1991,7,46.07,-97.17,0
1479,1991,7,46.07,-96.92,1
1480,1991,5,41.93,-96.4,2
1481,1991,6,35.68,-105.95,0
1482,1991,5,44.35,-95.95,1
1483,1991,5,40.8,-98.97,0
1484,1991,5,40.97,-99.1,0
1485,1991,5,40.8,-97.22,2
1486,1991,5,36.65,-99.98,3
1487,1991,5,35.28,-99.63,0
1488,1991,5,36.08,-99.1,0
1489,1991,5,35.28,-99.63,0
1490,1991,5,36.22,-98.72,0
1491,1991,4,36.88,-95.93,2
1492,1991,5,44.08,-100.53,0
1493,1991,5,47.1,-104.78,0
1494,1991,6,47.32,-107.5,0
1495,1991,6,45.72,-108.72,0
1496,1991,6,45.95,-108.15,0
1497,1991,6,46.35,-106.67,0
1498,1991,4,41.88,-85.0,0
1499,1991,3,44.38,-83.9,3
1500,1991,3,44.48,-84.05,3
1501,1991,5,39.98,-76.73,0
1502,1991,3,36.5,-77.2,0
1503,1991,3,36.48,-98.23,2
1504,1991,3,36.7,-98.0,3
1505,1991,3,36.93,-97.5,3
1506,1991,3,37.0,-97.3,0
1507,1991,3,35.38,-97.95,0
1508,1991,5,46.13,-98.03,0
1509,1991,6,46.38,-103.65,1
1510,1991,6,46.33,-104.02,0
1511,1991,5,40.72,-101.72,0
1512,1991,5,41.07,-100.9,0
1513,1991,5,40.73,-99.08,0
1514,1991,5,41.15,-97.55,0
1515,1991,5,40.92,-98.35,0
1516,1991,5,41.7,-99.45,0
1517,1991,5,40.13,-99.58,2
1518,1991,5,40.28,-99.37,0
